# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-04-23 14:59:31 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04119400 GRAND RIVER NEAR EASTMANVILLE, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04119400
#    DD parameter   Description
#    04   00055     Stream velocity, feet per second
#    06   00010     Temperature, water, degrees Celsius
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	04_00055	04_00055_cd	06_00010	06_00010_cd
USGS	04119400	2016-04-21 04:00	EST	1.18	P	14.2	P
USGS	04119400	2016-04-21 04:12	EST	1.16	P	14.2	P
USGS	04119400	2016-04-21 04:24	EST	1.17	P	14.2	P
USGS	04119400	2016-04-21 04:36	EST	1.17	P	14.2	P
USGS	04119400	2016-04-21 04:48	EST	1.21	P	14.2	P
USGS	04119400	2016-04-21 05:00	EST	1.20	P	14.1	P
USGS	04119400	2016-04-21 05:12	EST	1.18	P	14.1	P
USGS	04119400	2016-04-21 05:24	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 05:36	EST	1.18	P	14.2	P
USGS	04119400	2016-04-21 05:48	EST	1.17	P	14.1	P
USGS	04119400	2016-04-21 06:00	EST	1.18	P	14.2	P
USGS	04119400	2016-04-21 06:12	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 06:24	EST	1.17	P	14.2	P
USGS	04119400	2016-04-21 06:36	EST	1.16	P	14.2	P
USGS	04119400	2016-04-21 06:48	EST	1.18	P	14.1	P
USGS	04119400	2016-04-21 07:00	EST	1.17	P	14.1	P
USGS	04119400	2016-04-21 07:12	EST	1.17	P	14.2	P
USGS	04119400	2016-04-21 07:24	EST	1.19	P	14.1	P
USGS	04119400	2016-04-21 07:36	EST	1.18	P	14.2	P
USGS	04119400	2016-04-21 07:48	EST	1.16	P	14.2	P
USGS	04119400	2016-04-21 08:00	EST	1.18	P	14.2	P
USGS	04119400	2016-04-21 08:12	EST	1.17	P	14.2	P
USGS	04119400	2016-04-21 08:24	EST	1.17	P	14.2	P
USGS	04119400	2016-04-21 08:36	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 08:48	EST	1.16	P	14.2	P
USGS	04119400	2016-04-21 09:00	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 09:12	EST	1.16	P	14.2	P
USGS	04119400	2016-04-21 09:24	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 09:36	EST	1.18	P	14.2	P
USGS	04119400	2016-04-21 09:48	EST	1.17	P	14.2	P
USGS	04119400	2016-04-21 10:00	EST	1.16	P	14.3	P
USGS	04119400	2016-04-21 10:12	EST	1.15	P	14.3	P
USGS	04119400	2016-04-21 10:24	EST	1.17	P	14.3	P
USGS	04119400	2016-04-21 10:36	EST	1.16	P	14.3	P
USGS	04119400	2016-04-21 10:48	EST	1.17	P	14.3	P
USGS	04119400	2016-04-21 11:00	EST	1.16	P	14.4	P
USGS	04119400	2016-04-21 11:12	EST	1.16	P	14.4	P
USGS	04119400	2016-04-21 11:24	EST	1.16	P	14.4	P
USGS	04119400	2016-04-21 11:36	EST	1.16	P	14.2	P
USGS	04119400	2016-04-21 11:48	EST	1.15	P	14.4	P
USGS	04119400	2016-04-21 12:00	EST	1.16	P	14.4	P
USGS	04119400	2016-04-21 12:12	EST	1.13	P	14.5	P
USGS	04119400	2016-04-21 12:24	EST	1.16	P	14.5	P
USGS	04119400	2016-04-21 12:36	EST	1.16	P	14.5	P
USGS	04119400	2016-04-21 12:48	EST	1.13	P	14.5	P
USGS	04119400	2016-04-21 13:00	EST	1.14	P	14.5	P
USGS	04119400	2016-04-21 13:12	EST	1.17	P	14.5	P
USGS	04119400	2016-04-21 13:24	EST	1.17	P	14.6	P
USGS	04119400	2016-04-21 13:36	EST	1.15	P	14.6	P
USGS	04119400	2016-04-21 13:48	EST	1.16	P	14.6	P
USGS	04119400	2016-04-21 14:00	EST	1.13	P	14.6	P
USGS	04119400	2016-04-21 14:12	EST	1.16	P	14.6	P
USGS	04119400	2016-04-21 14:24	EST	1.14	P	14.6	P
USGS	04119400	2016-04-21 14:36	EST	1.14	P	14.6	P
USGS	04119400	2016-04-21 14:48	EST	1.15	P	14.6	P
USGS	04119400	2016-04-21 15:00	EST	1.12	P	14.6	P
USGS	04119400	2016-04-21 15:12	EST	1.10	P	14.6	P
USGS	04119400	2016-04-21 15:24	EST	1.13	P	14.7	P
USGS	04119400	2016-04-21 15:36	EST	1.14	P	14.7	P
USGS	04119400	2016-04-21 15:48	EST	1.13	P	14.7	P
USGS	04119400	2016-04-21 16:00	EST	1.12	P	14.6	P
USGS	04119400	2016-04-21 16:12	EST	1.16	P	14.6	P
USGS	04119400	2016-04-21 16:24	EST	1.14	P	14.7	P
USGS	04119400	2016-04-21 16:36	EST	1.14	P	14.7	P
USGS	04119400	2016-04-21 16:48	EST	1.11	P	14.7	P
USGS	04119400	2016-04-21 17:00	EST	1.17	P	14.6	P
USGS	04119400	2016-04-21 17:12	EST	1.16	P	14.6	P
USGS	04119400	2016-04-21 17:24	EST	1.14	P	14.6	P
USGS	04119400	2016-04-21 17:36	EST	1.14	P	14.6	P
USGS	04119400	2016-04-21 17:48	EST	1.15	P	14.6	P
USGS	04119400	2016-04-21 18:00	EST	1.13	P	14.6	P
USGS	04119400	2016-04-21 18:12	EST	1.15	P	14.6	P
USGS	04119400	2016-04-21 18:24	EST	1.16	P	14.6	P
USGS	04119400	2016-04-21 18:36	EST	1.17	P	14.5	P
USGS	04119400	2016-04-21 18:48	EST	1.16	P	14.6	P
USGS	04119400	2016-04-21 19:00	EST	1.13	P	14.6	P
USGS	04119400	2016-04-21 19:12	EST	1.16	P	14.5	P
USGS	04119400	2016-04-21 19:24	EST	1.16	P	14.5	P
USGS	04119400	2016-04-21 19:36	EST	1.16	P	14.5	P
USGS	04119400	2016-04-21 19:48	EST	1.16	P	14.5	P
USGS	04119400	2016-04-21 20:00	EST	1.13	P	14.4	P
USGS	04119400	2016-04-21 20:12	EST	1.15	P	14.4	P
USGS	04119400	2016-04-21 20:24	EST	1.16	P	14.4	P
USGS	04119400	2016-04-21 20:36	EST	1.16	P	14.4	P
USGS	04119400	2016-04-21 20:48	EST	1.16	P	14.4	P
USGS	04119400	2016-04-21 21:00	EST	1.16	P	14.4	P
USGS	04119400	2016-04-21 21:12	EST	1.13	P	14.4	P
USGS	04119400	2016-04-21 21:24	EST	1.14	P	14.3	P
USGS	04119400	2016-04-21 21:36	EST	1.15	P	14.3	P
USGS	04119400	2016-04-21 21:48	EST	1.16	P	14.3	P
USGS	04119400	2016-04-21 22:00	EST	1.14	P	14.3	P
USGS	04119400	2016-04-21 22:12	EST	1.14	P	14.3	P
USGS	04119400	2016-04-21 22:24	EST	1.14	P	14.3	P
USGS	04119400	2016-04-21 22:36	EST	1.18	P	14.2	P
USGS	04119400	2016-04-21 22:48	EST	1.13	P	14.3	P
USGS	04119400	2016-04-21 23:00	EST	1.15	P	14.3	P
USGS	04119400	2016-04-21 23:12	EST	1.14	P	14.3	P
USGS	04119400	2016-04-21 23:24	EST	1.14	P	14.2	P
USGS	04119400	2016-04-21 23:36	EST	1.14	P	14.2	P
USGS	04119400	2016-04-21 23:48	EST	1.14	P	14.2	P
USGS	04119400	2016-04-22 00:00	EST	1.13	P	14.2	P
USGS	04119400	2016-04-22 00:12	EST	1.14	P	14.2	P
USGS	04119400	2016-04-22 00:24	EST	1.12	P	14.2	P
USGS	04119400	2016-04-22 00:36	EST	1.15	P	14.2	P
USGS	04119400	2016-04-22 00:48	EST	1.12	P	14.2	P
USGS	04119400	2016-04-22 01:00	EST	1.15	P	14.2	P
USGS	04119400	2016-04-22 01:12	EST	1.15	P	14.2	P
USGS	04119400	2016-04-22 01:24	EST	1.15	P	14.2	P
USGS	04119400	2016-04-22 01:36	EST	1.15	P	14.2	P
USGS	04119400	2016-04-22 01:48	EST	1.14	P	14.1	P
USGS	04119400	2016-04-22 02:00	EST	1.17	P	14.1	P
USGS	04119400	2016-04-22 02:12	EST	1.14	P	14.1	P
USGS	04119400	2016-04-22 02:24	EST	1.14	P	14.1	P
USGS	04119400	2016-04-22 02:36	EST	1.16	P	14.1	P
USGS	04119400	2016-04-22 02:48	EST	1.16	P	14.0	P
USGS	04119400	2016-04-22 03:00	EST	1.14	P	14.1	P
USGS	04119400	2016-04-22 03:12	EST	1.12	P	14.1	P
USGS	04119400	2016-04-22 03:24	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 03:36	EST	1.14	P	14.1	P
USGS	04119400	2016-04-22 03:48	EST	1.16	P	14.1	P
USGS	04119400	2016-04-22 04:00	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 04:12	EST	1.13	P	14.1	P
USGS	04119400	2016-04-22 04:24	EST	1.14	P	14.1	P
USGS	04119400	2016-04-22 04:36	EST	1.13	P	14.0	P
USGS	04119400	2016-04-22 04:48	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 05:00	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 05:12	EST	1.13	P	14.1	P
USGS	04119400	2016-04-22 05:24	EST	1.10	P	14.1	P
USGS	04119400	2016-04-22 05:36	EST	1.13	P	14.0	P
USGS	04119400	2016-04-22 05:48	EST	1.13	P	14.1	P
USGS	04119400	2016-04-22 06:00	EST	1.14	P	14.0	P
USGS	04119400	2016-04-22 06:12	EST	1.12	P	14.0	P
USGS	04119400	2016-04-22 06:24	EST	1.13	P	14.0	P
USGS	04119400	2016-04-22 06:36	EST	1.11	P	14.0	P
USGS	04119400	2016-04-22 06:48	EST	1.12	P	14.1	P
USGS	04119400	2016-04-22 07:00	EST	1.09	P	14.1	P
USGS	04119400	2016-04-22 07:12	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 07:24	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 07:36	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 07:48	EST	1.10	P	14.1	P
USGS	04119400	2016-04-22 08:00	EST	1.10	P	14.1	P
USGS	04119400	2016-04-22 08:12	EST	1.10	P	14.1	P
USGS	04119400	2016-04-22 08:24	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 08:36	EST	1.12	P	14.1	P
USGS	04119400	2016-04-22 08:48	EST	1.09	P	14.1	P
USGS	04119400	2016-04-22 09:00	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 09:12	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 09:24	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 09:36	EST	1.13	P	14.1	P
USGS	04119400	2016-04-22 09:48	EST	1.10	P	14.1	P
USGS	04119400	2016-04-22 10:00	EST	1.13	P	14.1	P
USGS	04119400	2016-04-22 10:12	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 10:24	EST	1.10	P	14.1	P
USGS	04119400	2016-04-22 10:36	EST	1.11	P	14.1	P
USGS	04119400	2016-04-22 10:48	EST	1.09	P	14.2	P
USGS	04119400	2016-04-22 11:00	EST	1.13	P	14.2	P
USGS	04119400	2016-04-22 11:12	EST	1.13	P	14.2	P
USGS	04119400	2016-04-22 11:24	EST	1.11	P	14.2	P
USGS	04119400	2016-04-22 11:36	EST	1.13	P	14.2	P
USGS	04119400	2016-04-22 11:48	EST	1.11	P	14.2	P
USGS	04119400	2016-04-22 12:00	EST	1.12	P	14.2	P
USGS	04119400	2016-04-22 12:12	EST	1.08	P	14.2	P
USGS	04119400	2016-04-22 12:24	EST	1.09	P	14.2	P
USGS	04119400	2016-04-22 12:36	EST	1.08	P	14.2	P
USGS	04119400	2016-04-22 12:48	EST	1.12	P	14.2	P
USGS	04119400	2016-04-22 13:00	EST	1.11	P	14.2	P
USGS	04119400	2016-04-22 13:12	EST	1.09	P	14.3	P
USGS	04119400	2016-04-22 13:24	EST	1.09	P	14.3	P
USGS	04119400	2016-04-22 13:36	EST	1.09	P	14.3	P
USGS	04119400	2016-04-22 13:48	EST	1.08	P	14.4	P
USGS	04119400	2016-04-22 14:00	EST	1.09	P	14.4	P
USGS	04119400	2016-04-22 14:12	EST	1.10	P	14.4	P
USGS	04119400	2016-04-22 14:24	EST	1.10	P	14.5	P
USGS	04119400	2016-04-22 14:36	EST	1.09	P	14.5	P
USGS	04119400	2016-04-22 14:48	EST	1.13	P	14.5	P
USGS	04119400	2016-04-22 15:00	EST	1.11	P	14.5	P
USGS	04119400	2016-04-22 15:12	EST	1.11	P	14.6	P
USGS	04119400	2016-04-22 15:24	EST	1.09	P	14.6	P
USGS	04119400	2016-04-22 15:36	EST	1.12	P	14.6	P
USGS	04119400	2016-04-22 15:48	EST	1.13	P	14.7	P
USGS	04119400	2016-04-22 16:00	EST	1.12	P	14.7	P
USGS	04119400	2016-04-22 16:12	EST	1.10	P	14.7	P
USGS	04119400	2016-04-22 16:24	EST	1.08	P	14.7	P
USGS	04119400	2016-04-22 16:36	EST	1.10	P	14.7	P
USGS	04119400	2016-04-22 16:48	EST	1.10	P	14.7	P
USGS	04119400	2016-04-22 17:00	EST	1.10	P	14.7	P
USGS	04119400	2016-04-22 17:12	EST	1.10	P	14.7	P
USGS	04119400	2016-04-22 17:24	EST	1.10	P	14.7	P
USGS	04119400	2016-04-22 17:36	EST	1.09	P	14.7	P
USGS	04119400	2016-04-22 17:48	EST	1.09	P	14.7	P
USGS	04119400	2016-04-22 18:00	EST	1.09	P	14.7	P
USGS	04119400	2016-04-22 18:12	EST	1.11	P	14.7	P
USGS	04119400	2016-04-22 18:24	EST	1.09	P	14.7	P
USGS	04119400	2016-04-22 18:36	EST	1.13	P	14.7	P
USGS	04119400	2016-04-22 18:48	EST	1.11	P	14.6	P
USGS	04119400	2016-04-22 19:00	EST	1.12	P	14.6	P
USGS	04119400	2016-04-22 19:12	EST	1.13	P	14.6	P
USGS	04119400	2016-04-22 19:24	EST	1.13	P	14.6	P
USGS	04119400	2016-04-22 19:36	EST	1.15	P	14.6	P
USGS	04119400	2016-04-22 19:48	EST	1.13	P	14.5	P
USGS	04119400	2016-04-22 20:00	EST	1.13	P	14.5	P
USGS	04119400	2016-04-22 20:12	EST	1.11	P	14.5	P
USGS	04119400	2016-04-22 20:24	EST	1.12	P	14.5	P
USGS	04119400	2016-04-22 20:36	EST	1.12	P	14.5	P
USGS	04119400	2016-04-22 20:48	EST	1.11	P	14.5	P
USGS	04119400	2016-04-22 21:00	EST	1.11	P	14.5	P
USGS	04119400	2016-04-22 21:12	EST	1.13	P	14.5	P
USGS	04119400	2016-04-22 21:24	EST	1.11	P	14.5	P
USGS	04119400	2016-04-22 21:36	EST	1.14	P	14.4	P
USGS	04119400	2016-04-22 21:48	EST	1.11	P	14.4	P
USGS	04119400	2016-04-22 22:00	EST	1.16	P	14.4	P
USGS	04119400	2016-04-22 22:12	EST	1.16	P	14.4	P
USGS	04119400	2016-04-22 22:24	EST	1.10	P	14.4	P
USGS	04119400	2016-04-22 22:36	EST	1.13	P	14.3	P
USGS	04119400	2016-04-22 22:48	EST	1.13	P	14.3	P
USGS	04119400	2016-04-22 23:00	EST	1.14	P	14.3	P
USGS	04119400	2016-04-22 23:12	EST	1.14	P	14.3	P
USGS	04119400	2016-04-22 23:24	EST	1.10	P	14.2	P
USGS	04119400	2016-04-22 23:36	EST	1.13	P	14.2	P
USGS	04119400	2016-04-22 23:48	EST	1.10	P	14.2	P
USGS	04119400	2016-04-23 00:00	EST	1.14	P	14.2	P
USGS	04119400	2016-04-23 00:12	EST	1.13	P	14.2	P
USGS	04119400	2016-04-23 00:24	EST	1.12	P	14.1	P
USGS	04119400	2016-04-23 00:36	EST	1.12	P	14.1	P
USGS	04119400	2016-04-23 00:48	EST	1.14	P	14.1	P
USGS	04119400	2016-04-23 01:00	EST	1.14	P	14.1	P
USGS	04119400	2016-04-23 01:12	EST	1.14	P	14.1	P
USGS	04119400	2016-04-23 01:24	EST	1.12	P	14.0	P
USGS	04119400	2016-04-23 01:36	EST	1.13	P	14.0	P
USGS	04119400	2016-04-23 01:48	EST	1.12	P	14.0	P
USGS	04119400	2016-04-23 02:00	EST	1.13	P	14.0	P
USGS	04119400	2016-04-23 02:12	EST	1.13	P	14.0	P
USGS	04119400	2016-04-23 02:24	EST	1.13	P	13.9	P
USGS	04119400	2016-04-23 02:36	EST	1.14	P	14.0	P
USGS	04119400	2016-04-23 02:48	EST	1.12	P	13.9	P
USGS	04119400	2016-04-23 03:00	EST	1.13	P	13.9	P
USGS	04119400	2016-04-23 03:12	EST	1.11	P	13.9	P
USGS	04119400	2016-04-23 03:24	EST	1.14	P	13.9	P
USGS	04119400	2016-04-23 03:36	EST	1.11	P	13.8	P
USGS	04119400	2016-04-23 03:48	EST	1.11	P	13.8	P
USGS	04119400	2016-04-23 04:00	EST	1.14	P	13.8	P
USGS	04119400	2016-04-23 04:12	EST	1.12	P	13.8	P
USGS	04119400	2016-04-23 04:24	EST	1.11	P	13.8	P
USGS	04119400	2016-04-23 04:36	EST	1.09	P	13.8	P
USGS	04119400	2016-04-23 04:48	EST	1.11	P	13.8	P
USGS	04119400	2016-04-23 05:00	EST	1.09	P	13.8	P
USGS	04119400	2016-04-23 05:12	EST	1.11	P	13.7	P
USGS	04119400	2016-04-23 05:24	EST	1.11	P	13.7	P
USGS	04119400	2016-04-23 05:36	EST	1.11	P	13.7	P
USGS	04119400	2016-04-23 05:48	EST	1.09	P	13.7	P
USGS	04119400	2016-04-23 06:00	EST	1.08	P	13.7	P
USGS	04119400	2016-04-23 06:12	EST	1.13	P	13.7	P
USGS	04119400	2016-04-23 06:24	EST	1.10	P	13.6	P
USGS	04119400	2016-04-23 06:36	EST	1.11	P	13.6	P
USGS	04119400	2016-04-23 06:48	EST	1.08	P	13.6	P
USGS	04119400	2016-04-23 07:00	EST	1.11	P	13.6	P
USGS	04119400	2016-04-23 07:12	EST	1.11	P	13.6	P
USGS	04119400	2016-04-23 07:24	EST	1.08	P	13.6	P
USGS	04119400	2016-04-23 07:36	EST	1.10	P	13.6	P
USGS	04119400	2016-04-23 07:48	EST	1.13	P	13.7	P
USGS	04119400	2016-04-23 08:00	EST	1.12	P	13.7	P
USGS	04119400	2016-04-23 08:12	EST	1.11	P	13.6	P
USGS	04119400	2016-04-23 08:24	EST	1.08	P	13.7	P
USGS	04119400	2016-04-23 08:36	EST	1.14	P	13.7	P
USGS	04119400	2016-04-23 08:48	EST	1.11	P	13.7	P
USGS	04119400	2016-04-23 09:00	EST	1.11	P	13.7	P
USGS	04119400	2016-04-23 09:12	EST	1.13	P	13.8	P
USGS	04119400	2016-04-23 09:24	EST	1.10	P	13.8	P
USGS	04119400	2016-04-23 09:36	EST	1.09	P	13.9	P
USGS	04119400	2016-04-23 09:48	EST	1.09	P	13.9	P
USGS	04119400	2016-04-23 10:00	EST	1.10	P	13.9	P
USGS	04119400	2016-04-23 10:12	EST	1.10	P	14.0	P
USGS	04119400	2016-04-23 10:24	EST	1.11	P	14.0	P
USGS	04119400	2016-04-23 10:36	EST	1.12	P	14.0	P
USGS	04119400	2016-04-23 10:48	EST	1.13	P	14.0	P
USGS	04119400	2016-04-23 11:00	EST	1.11	P	14.1	P
USGS	04119400	2016-04-23 11:12	EST	1.11	P	14.1	P
USGS	04119400	2016-04-23 11:24	EST	1.09	P	14.2	P
USGS	04119400	2016-04-23 11:36	EST	1.12	P	14.3	P
USGS	04119400	2016-04-23 11:48	EST	1.11	P	14.3	P
USGS	04119400	2016-04-23 12:00	EST	1.09	P	14.3	P
USGS	04119400	2016-04-23 12:12	EST	1.09	P	14.3	P
USGS	04119400	2016-04-23 12:24	EST	1.10	P	14.5	P
USGS	04119400	2016-04-23 12:36	EST	1.11	P	14.4	P
USGS	04119400	2016-04-23 12:48	EST	1.09	P	14.4	P
USGS	04119400	2016-04-23 13:00	EST	1.10	P	14.6	P
USGS	04119400	2016-04-23 13:12	EST	1.11	P	14.6	P
USGS	04119400	2016-04-23 13:24	EST	1.10	P	14.6	P
USGS	04119400	2016-04-23 13:36	EST	1.08	P	14.7	P
USGS	04119400	2016-04-23 13:48	EST	1.08	P	14.7	P
